"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut" "num_causal_temp" "num_causal_sal" "num_multiallelic" "meanFst" "va_temp_total" "va_sal_total" "Va_temp_sample" "Va_sal_sample" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "RDA_Va_temp_prop" "RDA_Va_sal_prop" "RDA_TPR" "RDA_FDR_allSNPs" "RDA_FDR_neutSNPs" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "cor_RDA20000_RDloadings_tempPhen" "cor_RDA20000_RDloadings_salPhen" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "nSNPs" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "RDA1_propvar" "RDA2_propvar" "RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_mlog10P_sig_noutliers" "RDA_RDAmutpred_cor_tempEffect" "RDA_RDAmutpred_cor_salEffect" "RDA_absRDAmutpred_cor_tempVa" "RDA_absRDAmutpred_cor_salVa"
"1231984" 1000 10 0.101229249788351 0.0697408255703057 0.351088 3 1.94825436408978e-06 0 0.527528603814572 0.536121884389212 0.870702527093779 0.814317564354053 8 4 25660 13311 3 3 0 0.127976462102109 0.115275162923388 0.0486392770180674 0.162169005271457 0.076308754279424 0 0.690091934533069 0 0.666666666666667 NA 0.931034482758621 NA 0.714285714285714 0.667296294460374 0.668075435170752 0.667296294460374 0.668075435170752 0.922734484035925 0.690091934533069 0.75 0.994575045207957 0.988549618320611 0.335133762039824 0.487830371702164 0.560845200048375 0.798339897984122 0 0.492217952399647 0 0.666666666666667 1 1 0.999602306621595 0.999242711094282 0.000156114111121319 0.000288976944047503 0.00716499728593334 0.0162124145265953 0.259849609759246 0.692342491372155 0.202287047190931 0.203686875507403 -0.668377980366199 -0.716807029673168 0.705309836260651 -0.667247023552481 -0.0239241269535537 -0.0238388552882272 0.0330641530480121 0.0115185249797143 0.741764351557976 0.698250843091842 0.669777817208417 -0.715102355105204 4944 5029 25664 0.163548944482007 0.198257080610022 0 29 0 0 2 0 0.000375629178874615 0.516 0.484 0.564822987718179 0.825212089432231 0.825212089432231 -0.56482298771818 553 0.867903755482875 0.7504300940018 0.0211170487922602 0.0469874095326263
"1231985" 1000 10 0.0779418060039618 0.0537733400662303 0.356959 4 1.89861401177141e-06 0 0.60822144825041 0.437699511084661 0.923368235287313 0.802558181148896 11 5 26330 13563 5 5 0 0.119165139741598 0.178923471293867 0.0772289553173401 0.14054125184747 0.0722308327112087 0 0.882446457621079 0 0.4 NA 0.970588235294118 NA 0.5 0.274830456799385 0.528144243811762 0.274830456799385 0.528144243811762 0.753746728476489 0.893783408848553 0.6 0.997909407665505 0.995268138801262 0.248051264530435 0.407612173730528 0.403081138117033 0.720890698465435 0.523154232115684 0.882446618809058 0.4 0.6 0.999691358024691 0.999361226445225 0.99926953981008 0.998706896551724 0.000292919489356086 0.000566544502640903 0.246286857240302 0.40099056073076 0.341787236630831 0.444227668898335 0.23614904032119 0.186599835623895 0.431492629837233 -0.752195272833661 -0.857797315539713 -0.404462640020735 -0.0136529307654954 -0.0271938655238687 -0.149669378090693 0.545327959166342 -0.900173467763565 0.513893097849581 -0.432917664022883 -0.854910741627689 6480 4107 26335 0.230701172307012 0.170832411708324 0 68 0 0 2 0 0.0001474600014746 0.511 0.489 0.981285164407875 0.192560188286702 -0.192560188286702 0.981285164407876 1435 0.658862321455145 0.820919911880578 0.016953759637274 0.0694172127592158
"1231986" 1000 10 0.054910574995492 0.0260988180109774 0.398829 2 1.51980303352686e-06 0 0.793762317748087 0.67174341959444 0.946740495602902 0.847846025074879 11 7 32892 17346 7 7 0 0.0672988370391616 0.160430648557013 0.0545201394485277 0.163417494037096 0.0550686129914981 0.015203296336658 0.982787389346362 0.142857142857143 0.714285714285714 0.5 0.893617021276596 0 0 0.58160372764746 0.720973665540899 0.58160372764746 0.720973665540899 0.704755096390596 0.982787389346362 0.714285714285714 0.996488764044944 0.991212653778559 0.432384443636077 0.714842681416705 0.648804375297123 0.824317218194511 0.290578775538536 0.995389816970884 0.285714285714286 0.857142857142857 0.999620349278664 0.999236349751814 0.998245614035088 0.99669056811914 0.000335092925493968 0.000655903340359032 0.183823826285208 0.240464269618958 0.301928100637296 0.598530021354255 0.1942244841693 0.170015824573439 -0.965170046212767 -0.152735410089347 0.150332841814384 -0.969491036466951 0.044728254124625 -0.0357144332517699 -0.00439315883043615 0.0146567606032932 -0.198999446586591 0.992206450038124 -0.97896290208564 -0.119599923556265 5268 3420 32899 0.150870517698605 0.104173872939006 2 47 1 0 5 0 0 0.554 0.446 0.981260179017938 0.19268746994469 -0.19268746994469 0.981260179017937 1424 0.629926070144311 0.98948330208502 0.0322947478213748 0.102727958491163
"1231987" 1000 10 0.0587803285147097 0.0271004323771556 0.407723 3 1.53907716932927e-06 0 0.812189668996948 0.666366476560745 0.94695199896275 0.837913905518709 12 5 32482 17042 5 5 0 0.0580628710449358 0.16546035992196 0.0604150766606723 0.164568480216262 0.0603063516276007 0.944164233854508 0.975200741045051 0.4 0.8 0.6 0.928571428571429 0 0.2 0.507771638400385 0.918906978378367 0.507771638400385 0.918906978378367 0.967672320498203 0.975200741045051 0.8 0.997425997425997 0.994413407821229 0.522342383219503 0.801205596528081 0.659042495511153 0.82680346051251 0.66046805134602 0.987049621912251 0.2 0.8 0.999674160964484 0.999304589707928 0.998944869427592 0.997946611909651 0.20015230707401 0.20028963762211 0.0888856923894481 0.611263782954415 0.241577821339181 0.714961735352927 0.162494335491691 0.175330232460917 0.0468124193788629 -0.976774210065984 0.975116021526631 0.0452041986865095 0.00197675416494261 -0.00300287574038115 -0.0453613902830625 0.0635660705355591 -0.99765112720005 -0.0428380399711338 0.0505877880472979 -0.998101262407066 3069 3791 32487 0.0843210890740523 0.114071118413332 5 56 2 0 4 0 5.86785588545945e-05 0.546 0.454 0.0044194554991941 0.99999023415886 0.999990234158857 -0.00441945549919413 1554 0.990021361256504 0.998874868716948 0.066959432622751 0.104898517712554
"1231988" 1000 10 0.0839885729302435 0.0461825206620719 0.384901 3 5.86785588545945e-06 0 0.799519465403896 0.628889220092565 0.914318026031193 0.808173896675282 11 9 8512 4421 8 8 0 0.153275742543884 0.0944499288548027 0.113119677583221 0.0963856328177521 0.110883936578627 0.663448547579258 0.120274838831227 0.25 0.125 0.925925925925926 0.857142857142857 0 0 0.193750599829412 0.446138113734497 0.193750599829412 0.446138113734497 0.822919689099901 0.795912944761913 0.666666666666667 0.994454713493531 0.988909426987061 0.0144954189094075 0.0272625714401421 0.567826379087291 0.696344122210011 0.843145146129512 0.973903210931766 0.625 0.875 0.998009554140127 0.996 0.996728971962617 0.993230174081238 0.00152112145215244 0.0029956281348576 0.00452155266147047 0.00877090921005252 0.389075457972234 0.466076988653194 0.253225272721339 0.235899714441328 0.776081670824397 -0.490363002725226 -0.474451588493473 -0.794601076036943 -0.417499939687777 -0.287757915405364 0.280450252003313 -0.143987455308098 -0.867359363602789 0.969893629016102 -0.466087164871114 -0.212450352373531 2512 2140 8521 0.28161049536304 0.232300384528387 27 7 2 0 1 0 0 0.685 0.315 -0.818266572921506 0.57483894756644 -0.57483894756644 -0.818266572921507 1082 0.564423621957419 0.720824681765796 0.0219927667649902 0.0329796949244709
"1231989" 1000 10 0.0948652109094945 0.0546088121888718 0.368188 1 1.91879653081587e-06 0 0.525838664517376 0.420422685114919 0.893648522478374 0.813770506982358 9 6 26052 13660 5 5 0 0.133697680153744 0.129593553526005 0.0658387225623179 0.224165431913697 0.0928148060045356 0 0.922293657727042 0 0.8 NA 0.963963963963964 NA 0.733333333333333 0.289244242218511 0.829492921320447 0.289244242218511 0.829492921320447 1 1 1 0.992258064516129 0.97609561752988 0.10761390664081 0.778638126716481 0.416220514545803 0.775702911613343 0.061051595953134 0.722045076865701 0.4 0.6 0.99945696443117 0.998770743700061 0.997275204359673 0.996231155778894 0.000357341138361722 0.000648730863204994 0.0301930755407154 0.405881557182569 0.159490429255921 0.412391009969603 0.180272700972342 0.128377852585635 -0.167410508673247 -0.00743161998301545 -0.925548439087793 -0.0479672341238025 -0.0810778924609772 -0.00584317624129679 NA NA 0.995644518252166 0.999499765264941 -0.0870208717783305 0.0129871967905263 3683 1101 26058 0.11896046852123 0.0580527086383602 0 111 0 0 4 0 0.000805270863836018 0.679 0.321 0.999227497244087 0.0392989662882143 -0.0392989662882141 0.999227497244085 775 0.45708855087521 0.79271557475801 0.0037494040354906 0.0817277661031005
"1231990" 1000 10 0.0924730650740427 0.0594252173664238 0.379979 2 1.86685584139193e-06 0 0.67122645814301 0.500184343838037 0.927209958664636 0.814229135599421 8 6 26777 14171 5 5 0 0.136032618287695 0.0548815871136939 0.0927094439898707 0.0433369529507695 0.0912907913305222 0 0.965163140066174 0 1 NA 0.969512195121951 NA 0.6875 0.316105538768313 0.918906978378367 0.316105538768313 0.918906978378367 1 1 1 0.996493278784337 0.990461049284579 0.211062522843655 0.672539712531255 0.492914250033697 0.687971865252006 0.409813563007826 0.867642449870283 0.4 0.6 0.99970189297958 0.999374021909233 0.99443413729128 0.992287917737789 0.00350236157976136 0.0154890108374427 0.203494849396604 0.21345779524919 0.114041528289148 0.409311900491615 0.244684231364302 0.106382501159135 -0.548706418075747 0.036661446138969 0.771687975866329 -0.0319431269998618 -0.0464150469733905 0.0218126081694653 -0.15138916657507 -0.0388329212141364 0.84179382395811 0.946170006473748 0.535872594295533 0.317917513392315 6709 539 26783 0.22531931409216 0.0272387269776304 0 164 0 0 5 0 0.000776233152212264 0.749 0.251 0.999113313436595 -0.0421021010609542 0.0421021010609542 0.999113313436597 1711 0.660094222992716 0.936238761717733 0.0260740909716686 0.0868602217142639
"1231991" 1000 10 0.0814736919870951 0.0307552817075104 0.414991 2 1.52573922065241e-06 0 0.87325386018014 0.723566700290144 0.922500579481263 0.815644773415506 11 7 32764 17181 7 7 0 0.075153709180588 0.0725211524471115 0.0915207694600601 0.0733422670111017 0.0905588215628393 0.138211471772057 0.912964981035217 0.142857142857143 0.857142857142857 0.8 0.932584269662921 0 0 0.308876634158963 0.857365402039179 0.308876634158963 0.857365402039179 0.380368690509995 0.912964981035217 0.857142857142857 0.995786516853933 0.988142292490119 0.251960763443019 0.835201863121077 0.704856352463608 0.78799908521706 0.300131252853293 0.650710648982245 0.428571428571429 0.571428571428571 0.999424073718564 0.998840355624275 0.988059701492537 0.983739837398374 0.0133266566841759 0.0284209943008596 0.151094400968976 0.182182080322705 0.331624099360149 0.433605390079971 0.195246335784807 0.0990222125616942 0.972991756205462 -0.00341495297293118 0.057672712003338 0.0105174304388184 -0.0173401250103491 -0.00140870423216387 0.0338451916669563 0.00602755772249547 -0.0767630372794635 0.999421973510096 0.996206094566492 -0.00722610666593396 5209 335 32771 0.150398696234212 0.0140853268145044 5 89 1 0 6 0 0 0.765 0.235 0.999995261402625 -0.00307850163181842 0.00307850163181875 0.999995261402624 1424 0.5826317384827 0.867085209989231 0.012973595058879 0.112075412535655
"1231992" 1000 10 0.0975953051937991 0.044031250990774 0.402743 2 1.54722119074143e-06 0 0.740538677128142 0.557648830647658 0.912549370400317 0.818506761278645 13 8 32308 17426 8 8 0 0.0627633191538347 0.193198096463617 0.135725136792554 0.191408789618354 0.135782360351603 0.324354207599112 0.871122841406457 0.125 0.5 0.857142857142857 0.96969696969697 0 0 0.323283514804474 0.722088201684079 0.323283514804474 0.722088201684079 0.764385146501703 0.987193697955762 0.75 0.996173469387755 0.98961937716263 0.335646390118477 0.638976136560279 0.529746401210297 0.782831502518867 0.597669639663753 0.871122841406457 0.25 0.5 0.99923576614444 0.99837925445705 0.991011235955056 0.98813056379822 0.0391629664272287 0.0398625353946732 0.162804610591269 0.267774993915177 0.276159989014383 0.380979786267364 0.159517892411746 0.106322399767023 0.0398726544938854 -0.0117825129695816 -0.964075692578274 -0.0726937524401294 0.00985889112645186 0.00880339389450593 -0.102645742076061 -0.0465010969491776 0.998816774177684 -0.999287792852548 0.0305552441091994 0.00100422265504222 2617 445 32316 0.0706989555836107 0.0191093767932974 7 132 1 0 4 0 0 0.66 0.34 0.995602846292824 0.0936748229442463 -0.0936748229442462 0.995602846292819 1568 0.520189122053914 0.839937445301775 0.0383625167685477 0.101251102682382
"1231993" 1000 10 0.117809007387022 0.0560975750000976 0.373935 2 1.00765820233777e-05 0 0.75036679787659 0.581483371525743 0.876081874098803 0.771072705704604 11 9 4953 2745 9 9 0 0.187972833588579 0.167376939086515 0.150223379834116 0.171584195645794 0.160336626460583 0 0.879328758505195 0 0.444444444444444 NA 0.857142857142857 NA 0.333333333333333 0.361237707666088 0.581982165293126 0.361237707666088 0.581982165293126 0.857692969023316 0.98436485768614 0.666666666666667 0.98981324278438 0.981072555205047 0.174068926146844 0.286703365914732 0.530686330993377 0.556377267507604 0.851212151481872 0.913128086828704 0.333333333333333 0.555555555555556 0.997526793075021 0.994252873563218 0.977678571428571 0.965034965034965 0.00635402694289641 0.00803534596635781 0.128822879223339 0.16857940549464 0.256993297070492 0.415199486333484 0.231142997655263 0.11945153709678 -0.287969190428092 -0.138941754208289 0.817476957193657 -0.212287741895728 -0.156438228409136 -0.0277817757869135 0.436610578448841 -0.174892711254521 0.988203357919826 0.932531859269034 0.116893753664836 -0.348907953697303 1213 224 4962 0.189071038251366 0.0502732240437158 0 28 0 0 4 0 0.000728597449908925 0.769 0.231 0.992486677968434 -0.122352744371255 0.122352744371254 0.992486677968436 589 0.808926044529716 0.728859968786553 0.0608984795703978 0.127875121813801
"1231994" 1000 10 0.0541608449229097 0.0180084487142774 0.501032 2 1.85164611339481e-06 56 0.951981413774751 0.888752361305268 NA NA 2806 361 26642 14077 318 0 0 0.182496448935707 0.0132682813370575 0 0.0146445224326375 0 0.23566084898112 NA 0.0157232704402516 NA 0.972972972972973 NA 0.926470588235294 NA 0.0128283649378549 0.0239969742374397 NA NA 0.0850872641142801 0 0.00831024930747922 0.98728813559322 0.974358974358974 0.00905595939463871 0.0170863678069869 0.852231083314825 NA 0.64526120859899 0 0.427672955974843 NA 0.990204552002305 0.98004109186968 NA NA 0.00976132256878821 0.018567315675187 NA NA 0.327088663129305 NA 0.378835695328727 0.0463949396104353 -0.995697158057677 -0.00184135141813133 -0.00170963004899387 -0.0163910765996548 0.00361322059774546 -0.00145257272761267 -0.1145566945731 0.015826176896475 -0.00205293542353037 0.999689266368032 -0.997059926691736 0.00195735561417719 13884 0 27003 0.474390850323222 0 185 0 5 63 0 0.00447538538040776 0 0.985 0.015 0.999998847227398 0.00151840175159727 -0.00151840175159745 0.999998847227396 236 0.375723036316788 NA 0.0353879240032723 NA
"1231995" 1000 10 0.0656127766193312 0.0238307222558784 0.495708 9 1.61378820643579e-06 110 0.950946575764063 0.881648433906016 NA NA 3481 402 30581 15885 372 0 0 0.161784339305967 0.0140838285652561 0 0.0162064538368852 0 0 NA 0 NA NA 1 NA 1 0.0113966047403448 0.0215315430595311 NA NA 0.453597778922101 0 0.0646766169154229 0.993309315491508 0.986687147977471 0.00894851106369586 0.0172892469743498 0.841976818796036 NA 0.764742136819036 0 0.491935483870968 NA 0.990071075904726 0.980286545297856 NA NA 0.00932353982223473 0.0180735096843349 NA NA 0.38399369783923 NA 0.44078401814589 0.042694831231237 -0.97688454206771 -0.00299028162773672 -0.160283372852294 -0.0136685549099651 -0.612842199712598 -0.0023704555169802 0.463255008023466 -0.0207428882353074 0.728942326375704 0.996543671887765 -0.67803622669215 -0.0818686843954533 18431 0 30983 0.572867485048788 0 0 3 0 0 0 0 0.000188857412653447 0.988 0.012 0.999994989942364 0.00316545260158047 -0.00316545260158023 0.999994989942364 3886 0.369240365213182 NA 0.0460000885248586 NA
"1231996" 1000 10 0.0543893728109859 0.0202863655627592 0.503336 9 1.4698533086398e-06 22 0.974110483099456 0.890917661133126 NA NA 3368 475 33542 17676 438 0 0 0.10351248041957 0.0119799530790347 0 0.0117934850301658 0 0.0125336218730594 NA 0.00228310502283105 NA 0.96875 NA 0.75 NA 0.0127048413393297 0.0240833940931445 NA NA 0.06763908082207 0 0.00842105263157895 0.996946564885496 0.993220338983051 0.00910830407410328 0.0173490045926927 0.856168168168168 NA 0.737623249861702 0 0.563926940639269 NA 0.985267803888823 0.971428571428571 NA NA 0.0134576416657481 0.0269260356149211 NA NA 0.439605603364968 NA 0.367041896956278 0.0421143720273093 -0.988742608075216 -0.000619464738934636 0.00223222424354689 -0.00133913028354141 0.00672331465394895 -0.000367377579431104 -0.233669611542561 0.00127025064113628 -0.00917132116096847 0.999889715530786 -0.999486021844077 0.000810490467960031 16766 0 34017 0.475107490382439 0 32 0 1 3 0 0.000169721656483367 0 0.983 0.017 0.999999961129479 0.000278820807488848 -0.00027882080748864 0.999999961129481 1310 0.43756270457958 NA 0.022069383265472 NA
"1231997" 1000 10 0.0569366376883772 0.0183280853443142 0.496917 9 1.50073536032656e-06 20 0.970653780815459 0.889310420260318 NA NA 3488 490 32827 17270 449 0 0 0.0910300646751921 0.0120856437046541 0 0.0119418291270932 0 0.0393807886572092 NA 0.0022271714922049 NA 0.75 NA 0 NA 0.014609848686572 0.0275578489788122 NA NA 0.0674627754704115 0 0.00816326530612245 0.99697656840514 0.994301994301994 0.00958552006914912 0.0182045055244168 0.846626626626627 NA 0.718375282311947 0 0.547884187082405 NA 0.984027011233037 0.968550242904628 NA NA 0.0146932651622524 0.0282834399598001 NA NA 0.416233852112609 NA 0.346814425260381 0.0450611598491964 -0.990175919238381 -0.00174961026594001 0.00888714619301061 -0.00226484709633864 -0.0246722851994869 -0.000807418859638028 0.493805782647464 0.000863839332862827 0.03475504029072 0.999848084128565 0.998826998823222 0.000189128631228613 15401 0 33317 0.438679791546034 0 4 0 1 0 0 0 0 0.981 0.019 0.99999987266323 0.000504651888622824 -0.000504651888622609 0.999999872663228 1323 0.471551333492325 NA 0.0302261247488849 NA
"1231998" 1000 10 0.0630289393744155 0.0202041850972146 0.497824 2 5.56235398820781e-06 16 0.970127573771838 0.882489138130843 NA NA 1982 314 8675 4590 278 0 0 0.289189173901097 0.018618416877462 0 0.0181992307140711 0 0 NA 0 NA NA NA NA NA 0.033092206916995 0.0609336482203647 NA NA 0.0081373915512357 0 0.00318471337579618 0.985294117647059 0.973684210526316 0.0250878432693342 0.0460245559362703 0.816776776776777 NA 0.67739096536444 0 0.622302158273381 NA 0.972452229299363 0.947223917022575 NA NA 0.0239873890155664 0.0449102420174356 NA NA 0.44807137013738 NA 0.512946522108013 0.0495940971092841 -0.9683904143865 0.0145450022663939 0.0776281605064127 -0.0829915193296024 -0.569484869404951 -0.015625817100434 0.87399266148329 -0.0780928470614015 0.663764112802844 -0.999662632187091 0.736683080822536 0.0216370657517 6280 0 8989 0.676470588235294 0 0 0 0 0 0 0 0 0.989 0.011 0.999854304903033 -0.0170695332938425 0.0170695332938422 0.999854304903035 68 0.343919288295634 NA 0.0400309872974279 NA
"1231999" 1000 10 0.0718748437991733 0.0229909045768851 0.478693 3 1.86692554700919e-06 44 0.922692419964376 0.863210684617115 NA NA 3249 379 26403 14106 345 0 0 0.132761587533028 0.0174464314708777 0 0.0180656610689047 0 0.0295621842010475 NA 0.00579710144927536 NA 0.866666666666667 NA 0 NA 0.0125612744361033 0.023384131892536 NA NA 0.116247320911469 0 0.0158311345646438 0.989247311827957 0.970873786407767 0.0118354845390704 0.0292585500935973 0.823239239239239 NA 0.570090810509579 0 0.298550724637681 NA 0.982111844390413 0.966698997736825 1 1 0.0198152913894667 0.0442457050575407 NA NA 0.305824193091654 NA 0.210741053379507 0.190455979541287 -0.956980765960595 -0.144110709465304 0.154650292415821 -0.955203543649803 -0.0482250894961071 -0.0331957791350154 0.127740947036605 -0.0460340296298106 0.213562125638181 0.993149477520587 0.9757431759273 -0.112919910978996 5758 4286 26782 0.211966539061392 0.138026371756699 15 0 2 0 0 0 0 0.564 0.436 0.992605642112614 0.121383850846027 -0.121383850846026 0.992605642112612 558 0.433247166544472 NA 0.0544418576311783 NA
"1232000" 1000 10 0.0755182863012706 0.0249942751383232 0.477313 2 1.85377428444313e-06 NA 0.927841435763404 0.859211565595011 NA NA 3505 397 26575 13820 364 0 1 0.121734263785653 0.017732040590247 0 0.0186181747358134 0 0 NA 0 NA NA NA NA NA 0.0146832987417168 0.0290053263377415 NA NA 0.147482750888594 0 0.0478589420654912 0.990533134030892 0.981887511916111 0.0106440319305714 0.0206572246826502 0.8163003003003 NA 0.554163784307451 0 0.313186813186813 NA 0.98594674556213 0.970903522205207 1 1 0.01416427253678 0.0261819669383079 NA NA 0.3027298735578 NA 0.268739572582538 0.163131682792779 -0.964342151405776 -0.0466183794132078 0.0502577586716826 -0.78026265739481 -0.00942258043722589 -0.0109247903348261 0.17777009140718 -0.578662920065615 0.0610207006785256 0.99720283738733 0.99620143638825 -0.0442344307155899 8112 2954 26972 0.275253256150506 0.116063675832127 0 0 0 0 0 0 0 0.612 0.388 0.999423991580599 0.0339364855738307 -0.0339364855738304 0.999423991580599 2007 0.484384885240118 NA 0.0318094938549147 NA
